"vaccine","influenza_season","geographic_level","geographic_name","demographic_level","demographic_name","indicator_label","indicator_category_label","month_week","week_ending","nd_weekly_estimate","ci_half_width_90pct","ci_half_width_95pct","n_weighted","n_unweighted","suppression_flag","data_source"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","October Week 2","2025-10-11","20.8629","0.604","0.7196","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","October Week 2","2025-10-11","13.3444","1.2811","1.5264","N/A","9551","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","October Week 2","2025-10-11","35.2281","1.6979","2.023","N/A","9551","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","October Week 2","2025-10-11","30.5646","1.5676","1.8678","N/A","9551","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","October Week 3","2025-10-18","20.8629","0.604","0.7196","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","October Week 3","2025-10-18","20.8629","0.604","0.7196","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","October Week 3","2025-10-18","11.5088","1.3337","1.5891","N/A","6763","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","October Week 3","2025-10-18","33.6399","2.0667","2.4625","N/A","6763","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","October Week 3","2025-10-18","33.9883","2.0145","2.4002","N/A","6763","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","October Week 4","2025-10-25","21.498","0.4924","0.5867","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","October Week 4","2025-10-25","21.498","0.4924","0.5867","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","October Week 4","2025-10-25","10.6886","1.4249","1.6978","N/A","6074","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","October Week 4","2025-10-25","35.2389","2.1177","2.5233","N/A","6074","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","October Week 4","2025-10-25","32.5746","2.1593","2.5728","N/A","6074","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","November Week 1","2025-11-01","22.1331","0.4924","0.5867","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","November Week 1","2025-11-01","22.1331","0.4924","0.5867","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","November Week 1","2025-11-01","11.1927","1.4819","1.7657","N/A","6085","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","November Week 1","2025-11-01","38.4734","2.3642","2.817","N/A","6085","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","November Week 1","2025-11-01","28.2008","2.1113","2.5155","N/A","6085","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","November Week 2","2025-11-08","22.5421","0.533","0.6351","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","November Week 2","2025-11-08","22.5421","0.533","0.6351","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","November Week 2","2025-11-08","10.7973","1.7244","2.0545","N/A","5987","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","November Week 2","2025-11-08","34.4544","2.1883","2.6074","N/A","5987","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","November Week 2","2025-11-08","32.2062","2.2663","2.7002","N/A","5987","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","November Week 3","2025-11-15","22.7474","0.6496","0.774","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","November Week 3","2025-11-15","22.7474","0.6496","0.774","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","November Week 3","2025-11-15","9.7184","1.5108","1.8001","N/A","5483","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","November Week 3","2025-11-15","36.2902","2.5402","3.0266","N/A","5483","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","November Week 3","2025-11-15","31.244","2.3037","2.7449","N/A","5483","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","November Week 4","2025-11-22","23.0663","0.7309","0.8709","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","November Week 4","2025-11-22","23.0663","0.7309","0.8709","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","November Week 4","2025-11-22","9.5042","1.552","1.8492","N/A","4940","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","November Week 4","2025-11-22","34.6449","2.4831","2.9586","N/A","4940","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","November Week 4","2025-11-22","32.7847","2.4969","2.975","N/A","4940","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","November Week 5","2025-11-29","23.2434","0.5266","0.6275","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","November Week 5","2025-11-29","23.2434","0.5266","0.6275","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","November Week 5","2025-11-29","10.5754","1.719","2.0482","N/A","3763","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","November Week 5","2025-11-29","32.1761","2.6962","3.2125","N/A","3763","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","November Week 5","2025-11-29","34.0051","2.5419","3.0286","N/A","3763","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","December Week 1","2025-12-06","23.4206","0.5266","0.6275","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","December Week 1","2025-12-06","23.4206","0.5266","0.6275","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","December Week 1","2025-12-06","8.857","1.4005","1.6686","N/A","4693","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","December Week 1","2025-12-06","36.6382","2.6681","3.179","N/A","4693","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","December Week 1","2025-12-06","31.0842","2.476","2.9501","N/A","4693","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","December Week 2","2025-12-13","23.5829","0.5389","0.6421","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","December Week 2","2025-12-13","23.5829","0.5389","0.6421","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","December Week 2","2025-12-13","9.9787","1.3824","1.6471","N/A","4498","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","December Week 2","2025-12-13","33.1919","2.4394","2.9065","N/A","4498","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","December Week 2","2025-12-13","33.2465","2.3159","2.7593","N/A","4498","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","December Week 3","2025-12-20","23.7835","0.5671","0.6757","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","December Week 3","2025-12-20","23.7835","0.5671","0.6757","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","December Week 3","2025-12-20","8.5618","1.2935","1.5412","N/A","4771","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","December Week 3","2025-12-20","37.608","2.4538","2.9236","N/A","4771","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","December Week 3","2025-12-20","30.0468","2.1622","2.5762","N/A","4771","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","December Week 4","2025-12-27","23.89","0.5388","0.642","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","December Week 4","2025-12-27","23.89","0.5388","0.642","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","December Week 4","2025-12-27","9.805","2.0207","2.4076","N/A","2723","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","December Week 4","2025-12-27","33.1411","3.1908","3.8018","N/A","2723","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","December Week 4","2025-12-27","33.1639","2.795","3.3302","N/A","2723","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","January Week 1","2026-01-03","23.9966","0.5388","0.642","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","January Week 1","2026-01-03","23.9966","0.5388","0.642","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","January Week 1","2026-01-03","11.6082","3.6061","4.2966","N/A","2899","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","January Week 1","2026-01-03","34.8046","4.1557","4.9515","N/A","2899","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably or definitely will not get a vaccine","January Week 1","2026-01-03","29.5905","3.4999","4.17","N/A","2899","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","Up-to-date","Yes","January Week 2","2026-01-10","24.0571","0.5405","0.644","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Received vaccine","January Week 2","2026-01-10","24.0571","0.5405","0.644","N/A","109881","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Definitely will get a vaccine","January Week 2","2026-01-10","11.7495","1.7278","2.0587","N/A","5826","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50+ years","4-level vaccination and intent","Probably will get a vaccine or are unsure","January Week 2","2026-01-10","33.5914","2.3609","2.813","N/A","5826","0","NIS-ACM"
